BemisCode,SessionId,SchoolName,District,Tehsil,SubTehsil,UC,WardName,WardNo,VillageName,NA,PA,ClusterBemiscode,ClusterName,ClusterDDOCode,SchoolContactNo,ClusterFeedingSchoolsPrimary,ClusterFeedingSchoolsMiddle,Location,Zone,Shift,Gender,SchoolLevel,FunctionalStatus,ReasonOfNonFunctional,DisableStudentsInSchool,IfYesThenMentionFacilities,RampforStudentsOrTeachers,Building,SchoolOwnedBy,BuildingStructure,BuildingCondition,SpaceForNewRooms,NoOfRoomsWithWindowsAndVantilation,ProperSeverageSystem,WaterFacilityInToilets,BoundaryWall,BoundaryWallStructure,BoundaryWallCondition,PlayGround,ElectricityInArea,ElectricityInSchool,IfYesThenNametheSourceElectricity,IfNoThenGiveTheDistanceOfNearestPoll,GasInArea,GasInSchool,IfYesThenNametheSourceGas,GovtDrinkingWaterScheme,DrinkingWaterAtSchool,SourceOfWater,WaterTank,IfNoThenGiveTheDistanceOfNearestWaterSource,TelephoneAvailabe,FunctionStatusTelephone,ClosedReasonTelephone,InternetAvailabe,FunctionStatusInternet,ClosedReasonInternet,ScienceLab,FunctionStatusScienceLab,ClosedReasonScienceLab,ComputerLab,LibraryAvailable,CleaningResponsibility,WashbasinAvailable,WaterforWashBasin,SoapForWashBasin,CleaningCycleOfWashBasin,TeacherUsesTeachingMeterialOnHealth,MajorDiseaseCauseForAbsentism,FirstaidKit,TrainingOnFirstAidKit,InspectionOfCleaning,SeprateRoomForECE,FullTimeTeacherForECE,TrendExtraCracularActivity,Activity1,AudioAndVideoEquipment,TeacherUsesAudioAndVideoEquipment,TrainingOnMHMKits,MHMKitsAtSchool,PTSMC,PTSMCParticipatedInAnyActivityCurrentYear,NumberOfMeetingsConducted,MeetingRecordesAvailable,ChildOfPTSMCMembersAreEnrolled,AnySDPFormPTSMCLast3Years,ExaminationHall,NumberOfVisitByEducationalManager,Kacha Room,Pakka Room,Kacha HMR,Pakka HMR,Kacha Clerk Office,Pakka Clerk Office,Kacha Hall,Pakka Hall,Kacha Staff Room,Pakka Staff Room,Kacha Guard Room,Pakka Guard Room,Kacha Toilet,Pakka Toilet,KachaSportsRoom,PakkaSportsRoom,KachaResourceCenter,PakkaResourceCenter,KBSch,KBSt,KGSch,KGSt,PBSch,PBSt,PGSch,PGSt,2BSch,2BSt,2GSch,2GSt,3BSch,3BSt,3GSch,3GSt,4BSch,4BSt,4GSch,4GSt,5BSch,5BSt,5GSch,5GSt,6BSch,6BSt,6GSch,6GSt,7BSch,7BSt,7GSch,7GSt,8BSch,8BSt,8GSch,8GSt,9BSch,9BSt,9GSch,9GSt,10BSch,10BSt,10GSch,10GSt,11BSch,11BSt,11GSch,11GSt,12BSch,12BSt,12GSch,12GSt,TotalSchoolProfileStudents,TotalStudentProfileEntered,SencTeaching,AppTeaching,Teaching Male,Teaching Female,TotalTeachingStaff,SencNonTeaching,AppNonTeaching,Nonteaching Male,Nonteaching Female,TotalNonTeachingStaff,Source,_xCord,_yCord
50045,9,GGMIDS CHURBADEZAI,PISHIN,HURAMZAI,Huramzai,BADEZAI,NIL,01,CHURBADEZAI,265,49,01232,GGHS HURAMZAI,,000,,,Rural,Summar,Double Shift,Girls,Middle,Functional,,No,,No,Yes,Donated,Pakka,Need Repair,Yes,2,No,No,Yes,Pakka,Need Repair,No,Yes,No,,0|km,Yes,No,,Yes,No,Tubewell,No,0|km,No,,,No,,,No,,,No,No,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,,No,No,,,Yes,Yes,,No,Yes,Yes,No,0,0,5,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,3,10,9,1,1,9,9,0,0,21,21,0,0,7,7,0,0,4,4,0,0,2,2,0,0,8,8,0,0,2,2,0,0,4,4,,0,,0,,0,,0,,0,,0,,0,,0,70,70,8,6,0,5,5,2,0,0,0,0,RTSM,30.67242,66.79361167
50046,9,GGPS SIDDIQUE BADEZAI,PISHIN,HURAMZAI,Huramzai,TOR KHAIL BADEZAI,NIL,000,SIDDIQUE BADEZAI,265,49,01132,GGHS HURAMZAI,,03467336589,,,Rural,Summar,Single Shift,Girls,Primary,Functional,,No,,No,Yes,Donated,Pakka,Dangerous Condition,Yes,2,No,No,Yes,Pakka,Complete,Yes,Yes,No,,80|m,Yes,No,,Yes,Yes,Nothing,Yes,50|m,,,,,,,,,,,,Students,No,No,No,Weekly,No,Others,No,No,Yes,No,No,Yes,Sports,No,No,,,Yes,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,7,7,0,0,11,12,0,0,3,3,0,0,4,0,0,0,3,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,43,40,1,1,0,1,1,,,0,0,0,RTSM,30.64394333,66.81687833
50047,9,GGPS TANGA KAKOZAI,PISHIN,HURAMZAI,Huramzai,HAJIAN SHAKARZAI,NIL,000,TANGA KAKOZAI,265,49,01232,GGHS HURAMZAI,,000,,,Rural,Summar,Double Shift,Girls,Primary,Non-Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,1,No,No,No,,,No,Yes,No,,30|m,No,No,,No,No,Nothing,No,|km,,,,,,,,,,,,No One,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,RTSM,30.741505,66.88370833
50048,9,GGPS JANUBI HAJIZAI,PISHIN,HURAMZAI,HURAMZAI,M.C. HURAMZAI,NIL,000,JANUBI HAJIZAI,265,49,01232,GGHS HURAMZAI,,03058022900,,,Rural,Summar,Single Shift,Girls,Primary,Functional,,No,,No,Yes,Donated,Pakka,Need Repair,Yes,2,Yes,Yes,Yes,Pakka,Need Repair,No,Yes,Yes,,200|m,Yes,No,,Yes,Yes,Nalka,Yes,100|m,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,,No,No,,,Yes,Yes,,Yes,Yes,No,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,5,0,0,3,3,,0,,0,0,0,2,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,13,13,2,1,0,1,1,,,0,0,0,EMIS,30.73006333,66.85905833
50049,9,GGPS SHASA ISMAILZAI,PISHIN,KAREZAT,karezat,DILSORA/ CHURMIAN,MASHA,00000,SHASA ISMAILZAI,265,47,10031,GGHS DILSORA,,0000,,,Rural,Winter,Single Shift,Girls,Primary,Non-Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,2,No,No,No,,,No,Yes,No,,15|m,No,No,,No,No,Well,No,|km,,,,,,,,,,,,No One,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,EMIS,30.87521536,67.20255459
50050,9,GGPS MIAN KHANZAI,PISHIN,PISHIN,pishin,SAR KHANZAI,0,00,MIAN KHANZAI,265,48,01144,GGHS BALA KHANZAI,,0,,,Rural,Winter,Single Shift,Girls,Primary,Non-Functional,Teacher not available,No,,No,No,,,,No,0,,No,No,,,No,No,No,,|km,No,No,,No,No,Well,No,|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,RTSM,30.7232196,67.10626593
50051,9,GGPS SORELA UMARZAI SECON SHIFT,PISHIN,PISHIN,PISHIN,SAREELA,00,00,SORELA UMARZAI SECOND SHIFT,265,48,01144,GGHS BALA KHANZAI,,NIL,,,Rural,Winter,Single Shift,Girls,Primary,Non-Functional,Shelterless Schools,No,,No,No,,,,No,0,,No,No,,,No,No,No,,|km,No,No,,No,No,Well,No,|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,EMIS,30.71091023,67.0386026
50052,9,GGPS SYEDAN ZARWALAM,PISHIN,PISHIN,PISHIN,MANZAKI,00,00,SYEDAN ZARWALAM,265,48,12719,GGHS MACHAN,,00,,,Rural,Winter,Single Shift,Girls,Primary,Non-Functional,Shelterless Schools,No,,No,No,,,,No,0,,No,No,,,No,No,No,,2|km,No,No,,No,No,Well,No,|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,RTSM,30.71503527,67.08226037
50053,9,GGPS SURELA HABIBZAI,PISHIN,PISHIN,PISHINI,SAREELA,00,00,SURELA HABIBZAI,265,48,12719,GGHS MACHAN,,00,,,Rural,Winter,Single Shift,Girls,Primary,Non-Functional,,Yes,,No,No,,,,No,0,,No,No,,,No,No,No,,|km,No,No,,No,No,Well,No,|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,EMIS,30.7023012,67.04150415
50054,9,GGPS KILLI HUSARAN,PISHIN,PISHIN,pishin,MANZAKI,NIL,000,KILLI HUSSAIRAN,265,48,01249,GGHS KILLI ABDUL RAZAQUE,,03148122336,,,Rural,Winter,Single Shift,Girls,Primary,Functional,,No,,No,Yes,On Rent,Kacha,Need Repair,No,0,No,No,Yes,Kacha,Complete,No,Yes,No,Genrator,0|km,No,No,,No,No,Nothing,Yes,1|km,,,,,,,,,,,,Teachers,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,Sports,No,No,,,Yes,Yes,No,Yes,Yes,Yes,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,0,6,8,0,0,5,5,1,1,2,0,1,1,1,1,1,0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,24,26,1,1,0,1,1,,,0,0,0,EMIS,30.71206497,67.03855908
50055,9,GGPS SURELA BADEZAI,PISHIN,PISHIN,PISHIN,SAREELA,SAREELA BADEZAI,01,SURELA BADEZAI,265,49,01255,GGHSS PISHIN,,00,,,Rural,Winter,Single Shift,Girls,Primary,Non-Functional,Teacher not available,No,,No,Yes,Educaton Department,Kacha,Satisfactory ,No,1,No,No,Yes,Mix,Complete,No,Yes,No,,1|km,No,No,,No,No,Nothing,Yes,300|m,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,No,,No,No,,,Yes,Yes,No,Yes,Yes,Yes,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,EMIS,30.70009785,67.04555997
50056,9,GGPS GOLA KAKAR ABAD,PISHIN,PISHIN,PISHIN,DUB KHANZAI,00,00,GOLA KAKAR BAD,265,48,12719,gghs machan pishin,,000,,,Rural,Winter,Single Shift,Girls,Primary,Non-Functional,,No,,No,No,,,,Yes,0,,No,No,,,No,No,No,,|km,No,No,,No,No,Well,No,|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,EMIS,30.73373615,67.07124847
50057,9,GGPS COLLEGE COLONY,PISHIN,PISHIN,PISHIN,M.CORP. PISHIN,NIL,000,COLLEGE COLONY,265,48,GGHSS PISHIN,GGHSS PISHIN,,03327931063,,,Urban,Winter,Single Shift,Girls,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Satisfactory ,Yes,1,Yes,No,Yes,Pakka,Need Repair,No,Yes,Yes,QESCO,0|km,Yes,No,,Yes,No,Nothing,No,5|km,,,,,,,,,,,,Students,Yes,Yes,Yes,Daily,Yes,Others,No,No,Yes,No,No,Yes,Sports,No,No,,,Yes,Yes,,Yes,Yes,No,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,9,22,17,4,4,12,12,1,1,14,14,2,2,7,7,0,0,12,12,0,0,7,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,85,85,3,3,0,2,2,,,0,0,0,EMIS,30.591525,67.01611167
50058,9,GGPS MACHAN MADRASSA,PISHIN,PISHIN,PISHIN,M.CORP. PISHIN,00,00,MADRESSA MUCHAN,265,48,12719,GGHS MACHAN,,000,,,Rural,Winter,Single Shift,Girls,Primary,Non-Functional,Population Migrated,No,,No,No,,,,No,0,,No,No,,,No,No,No,,|km,No,No,,No,No,Well,No,|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,1,1,,,0,0,0,RTSM,30.58495467,67.00160138
50059,9,GGPS PIRAN,PISHIN,PISHIN,PISHIN,M.CORP. PISHIN,00,0,PEERAN,265,48,10114,GGHS THARAT,,NIL,,,Rural,Winter,Single Shift,Girls,Primary,Non-Functional,Population Migrated,No,,No,No,,,,No,0,,No,No,,,No,No,No,,|km,Yes,No,,No,No,Well,No,|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,RTSM,30.59508667,67.02777667
50060,9,GGPS GRID COLONY,PISHIN,PISHIN,pishin,M.CORP. PISHIN,NIL,000,KILLI GRADE COLONY,265,48,01255,GGHSS PISHIN,,03472000098,,,Urban,Winter,Single Shift,Girls,Primary,Functional,,No,,No,No,,,Dangerous Condition,No,0,No,No,No,,,No,Yes,No,,600|m,Yes,No,,Yes,Yes,Nothing,No,100|m,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,Yes,Yes,,Yes,Yes,Yes,,2,,,,,,,,,,,,,,,,,,,11,12,17,16,2,2,7,7,1,1,7,7,0,0,2,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,47,47,5,5,0,4,4,,,0,0,0,RTSM,30.590185,67.02269667
50061,9,GGPS ZARIF ABAB,PISHIN,PISHIN,pishin,M.CORP. PISHIN,NIL,0000,KILLI ZAREEF ABAD,265,47,10114,GGHS TRATHA,,03168498672,,,Rural,Winter,Single Shift,Girls,Primary,Functional,,Yes,,No,Yes,Donated,Pakka,Dangerous Condition,Yes,1,No,No,Yes,Pakka,In-Complete,No,Yes,No,,|km,Yes,No,,Yes,No,Nothing,No,1|m,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,Sports,No,No,,,Yes,No,,No,No,No,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,5,2,2,8,8,0,0,4,3,1,1,4,4,0,0,3,3,2,2,2,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,31,30,1,1,,,,,,,,,EMIS,30.60610403,67.04539107
50062,9,GGMIDS ALI ZAI,PISHIN,HURAMZAI,Huramzai,ALIZAI,NIL,000,KILLI ALI ZAI,265,49,01232,GGHS HURAMZAI,,03023886557,,,Rural,Summar,Double Shift,Girls,Middle,Functional,,No,,No,Yes,Donated,Mix,Need Repair,Yes,2,No,No,Yes,Mix,Need Repair,No,Yes,No,,30|m,Yes,No,,Yes,No,Nothing,No,1|km,No,,,No,,,No,,,No,No,No One,No,No,No,Weekly,No,Ghazayat Ki Kami,No,No,Yes,No,No,No,,Yes,Yes,,,Yes,,,,,,No,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,48,43,0,2,9,7,0,0,11,11,0,0,8,8,0,2,8,6,0,0,5,5,0,0,2,2,,0,,0,0,0,1,1,,0,,0,,0,,0,,0,,0,,0,,0,92,92,3,3,0,3,3,,,0,0,0,EMIS,30.7334904,66.94480023
50063,9,GGPS KHUDAI DOST MIRANI,PISHIN,SARANAN,SARANAN,AJRAM SHADIZAI,0,0,KHUDAI DOST MIRANI,265,45,01231,GGHS HAKALZAI,,00,,,Rural,Winter,Single Shift,Girls,Primary,Non-Functional,Teacher not available,No,,No,Yes,Donated,Pakka,Need Repair,Yes,2,No,No,Yes,Kacha,Need Repair,No,Yes,No,,0|km,No,No,,Yes,No,Nothing,No,100|m,,,,,,,,,,,,No One,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,RTSM,30.37042018,66.73430686
50064,9,GGPS KILLI MUSAFAR BALOCH,PISHIN,SARANAN,SARANAN,AJRAM SHADIZAI,0,0, KILLI MUSAFAR BALOCH,265,45,01231,GGHS HAKALZAI,,00,,,Rural,Winter,Single Shift,Girls,Primary,Non-Functional,Teacher not available,No,,No,Yes,Donated,Pakka,Need Repair,No,2,No,No,No,,,No,No,No,,|km,No,No,,No,No,Nothing,No,|km,,,,,,,,,,,,No One,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,RTSM,30.39538316,66.65907707
50065,9,GGPS KILLI SULTAN,PISHIN,SARANAN,SARANAN,AJRAM SHADIZAI,0,0,KILLI SULTAN,265,45,01231,GGHS HAKALZAI,,03003852656,,,Rural,Winter,Single Shift,Girls,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Satisfactory ,Yes,2,Yes,No,Yes,Pakka,Complete,No,No,No,,50|m,No,No,,Yes,No,Well,Yes,|km,,,,,,,,,,,,Teachers,Yes,Yes,Yes,Daily,Yes,Ghazayat Ki Kami,No,No,Yes,No,No,Yes,Sports,Yes,Yes,,,Yes,No,Yes,Yes,Yes,No,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,9,0,0,11,6,0,0,10,9,0,0,11,12,0,0,8,11,0,0,6,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,56,56,1,1,0,1,1,,,0,0,0,RTSM,30.35219967,66.68781491
50101,9,GGPS ZAHID ABAD,KHUZDAR,KHUZDAR,KHUZDAR,FEROZABAD,0,0,ZAHID ABAD,269,39,03486,GGMODHS KHUZDAR,,0,,,Urban,Summar,Single Shift,Girls,Primary,Non-Functional,Shelterless Schools,No,,No,No,,,,No,0,No,No,No,,,No,Yes,No,,2|km,No,No,,No,No,Chashme,No,2|km,,,,,,,,,,,,No One,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,EMIS,27.65902763,66.61232832
50102,9,GGPS MURAD ABAD,KHUZDAR,KHUZDAR,KHUZDAR,BALINA KHATTAN,MURAD ABAD,0,MURAD ABAD,269,39,15022,GGHS SELAH ABAD,,0,,,Urban,Summar,Single Shift,Girls,Primary,Non-Functional,Community Conflict,No,,No,Yes,Educaton Department,Pakka,,Yes,2,,No,No,,,No,No,No,,|km,No,No,,No,No,Tubewell,No,|km,,,,,,,,,,,,No One,No,No,No,Weekly,No,Malaria,No,No,No,No,No,No,,No,No,,,No,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,1,,,0,0,0,EMIS,27.82985586,66.61913082
50104,9,GGPS SHAH NOORANI,KHUZDAR,WADH,SAROONA,SHAH NOORANI,MAHBATH FAQEER,0000,SHAH NOORANI,269,40,12547,GGHSS KILLI SHER JAN,,03317981999,,,Rural,Summar,Single Shift,Girls,Primary,Functional,,No,,No,No,,,Need Repair,Yes,0,No,No,No,,,No,No,No,,120|km,No,No,,No,No,Chashme,No,500|m,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,,Yes,Yes,,,Yes,Yes,,Yes,Yes,No,,2,,,,,,,,,,,,,,,,,,,,1,,8,,0,,0,,0,,13,,0,,10,,0,,0,,0,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,37,2,1,0,1,1,,,0,0,0,EMIS,25.7752691,67.01961447
50105,9,GGPS QADAR ABAD (SUNNI),KHUZDAR,ZEHRI,ZEHRI,NOORGAMA ZEHRI,0,0,SUNNI,269,38,09257,gghs norgama zehri,,03366620943,,,Rural,Summar,Single Shift,Girls,Primary,Functional,,No,,No,Yes,Educaton Department,Kacha,Dangerous Condition,No,2,No,No,Yes,Kacha,Need Repair,No,Yes,No,,700|m,No,No,,Yes,No,Nothing,Yes,500|m,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,Yes,Yes,Yes,No,No,,No,No,,,No,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,21,,0,,17,,0,,2,,0,,1,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,1,1,0,1,1,,,0,0,0,EMIS,28.56752904,66.74282595
50106,9,GGPS KILLI EID MUHAMMAD,KHUZDAR,WADH,WADH,WADH,KILI BIRAHIMZAI,0000,SOLE EID MUHAMMAD,269,40,GGHSS KILLI SHER JAN,GGHSS KILLI SHER JAN,,03321360793,,,Rural,Winter,Single Shift,Girls,Primary,Functional,,No,,No,Yes,Donated,Pakka,Need Repair,Yes,2,Yes,No,Yes,Pakka,Need Repair,No,Yes,No,,600|m,No,No,,Yes,No,Nalka,No,00|km,,,,,,,,,,,,Students,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,,Yes,Yes,,,Yes,Yes,,Yes,Yes,No,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,24,41,0,0,13,13,0,0,5,6,0,0,6,6,0,0,3,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,81,74,1,1,0,1,1,,,0,0,0,EMIS,27.36347965,66.37435641
50107,9,GGPS IBRAHIMZAI,KHUZDAR,WADH,WADH,WADH,KILLI IBRAHIM ZAI,0000,KILLI IBRAHIM ZAI,269,40,12547,GGHSS KILLI SHER JAN,,03328815118,,,Urban,Winter,Single Shift,Girls,Primary,Functional,,No,,No,Yes,Donated,Pakka,Dangerous Condition,Yes,2,No,No,Yes,Pakka,Need Repair,Yes,Yes,No,,50|m,No,No,,Yes,No,Nalka,No,0|km,,,,,,,,,,,,Students,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,,Yes,Yes,,,No,Yes,,Yes,Yes,No,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0,,0,0,1,14,13,0,0,10,10,0,0,3,3,0,0,3,3,0,0,16,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,46,39,1,1,0,1,1,,,0,0,0,EMIS,27.37295926,66.37734635
50108,9,GGPS BHAPO,KHUZDAR,ZEHRI,ZEHRI,GHAT,BHAPAV,000,BHAPO,269,38,GGHS BULBUL,GGHS BULBUL,,00,,,Rural,Winter,Single Shift,Girls,Primary,Non-Functional,Teacher not available,Yes,,No,Yes,Educaton Department,Pakka,Satisfactory ,Yes,5,No,Yes,Yes,Pakka,Complete,No,Yes,No,,1|km,No,No,,No,No,Well,Yes,1|km,,,,,,,,,,,,Teachers,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,1,,,0,0,0,EMIS,28.39204667,66.490725
50109,9,GGHS KAHAN ZEHRI 2ND SHIFT,KHUZDAR,ZEHRI,ZEHRI,NOORGAMA ZEHRI,NORGAMA,00000000,KAHAN,269,18,,,,03337968858,,,Rural,Winter,Single Shift,Girls,High,Functional,,No,,No,Yes,Educaton Department,Pakka,Satisfactory ,Yes,2,No,Yes,Yes,Pakka,Complete,Yes,Yes,Yes,QESCO,0|km,No,No,,No,Yes,Nothing,Yes,500|m,No,,,No,,,No,,,No,No,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,Yes,Yes,No,No,No,,No,No,,,Yes,Yes,No,Yes,Yes,No,No,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,36,,0,,17,,0,,7,,0,,12,,0,,9,,0,,8,,0,,12,,0,,4,,0,,7,,,,,,,,,,,,,,,,,,112,0,3,3,0,4,4,1,1,1,0,1,EMIS,28.57174702,66.77852008
50110,9,GGPS TALAWAN ZEHRI,KHUZDAR,ZEHRI,zehri,NOORGAMA ZEHRI,talawan,000,TALAWAN ZEHRI,269,38,09966,GGHS samwani ZEHRI,,03313035647,,,Rural,Winter,Single Shift,Girls,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,2,No,No,Yes,Pakka,Complete,No,No,No,,0|m,No,No,,No,No,Well,No,0|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,,,,,,0,,9,,0,,5,,0,,6,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,1,1,0,1,1,,,0,0,0,EMIS,28.5308251,66.79331517
