BemisCode,SchoolName,District,Tehsil,SubTehsil,UC,VillageName,Gender,CurrentLevel,RecommendedLevel,TotalStudentProfileEntered,Building,BuildingCondition,ElectricityInSchool,Latitude,Longitude,NearbyHigherSchools,NearbySameLevelSchools,UpgradeReason,SearchRadius_km,AnalysisDate
15269,GBHS MULLA MUHAMMAD MAWAND,KOHLU,MAWAND,MAIWAND,MAWAND,MULLA MUHAMMAD MAWAND,Boys,High,Higher Secondary,139,Yes,Need Repair,Yes,68.710045,29.65508,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2735,GBHS KARIM DAD SHEHER,KOHLU,KOHLU,TAMBOO,PAZZA,KARIM DAD SHEHER,Boys,High,Higher Secondary,136,Yes,Need Repair,No,69.015715,29.84435833,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2649,GBHS HASILAN,KOHLU,KOHLU,kohlu,PAZZA,HASILAN,Boys,High,Higher Secondary,123,Yes,Need Repair,No,69.120535,29.82123333,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
2650,GBHS AZAD SHEHER,KOHLU,KOHLU,KOHLU,M.C KOHLU,AZAD SHEHER,Boys,High,Higher Secondary,107,Yes,Need Repair,No,69.24567167,29.90469167,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
10646,GBHS MUHAMMAD KAMAL QALANDRANI,KOHLU,KOHLU,KOHLU,KARAM KHAN SHAHER,MUHAMMAD KAMAL QALAN,Boys,High,Higher Secondary,89,Yes,Need Repair,No,69.18103333,29.85876667,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
2669,GBHS KILLI BALO KHAN,KOHLU,KOHLU,kohlu,KARAM KHAN SHAHER,BALO KHAN,Boys,High,Higher Secondary,89,Yes,Need Repair,No,69.158815,29.84838,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
2643,GBHS GARISINI KATAL,KOHLU,KOHLU,oryani,URYANI,GARISNI KATAL,Boys,High,Higher Secondary,84,Yes,Need Repair,No,69.33340555,29.98801938,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
15267,GBHS KILLI MASTER NABI DAD TAMBOO,KOHLU,KOHLU,Sub Tehseel tumbu,M.C KOHLU,KILLI MASTER NABI DAD TAMBOO,Boys,High,Higher Secondary,81,Yes,Satisfactory ,No,69.01648833,29.83713333,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2785,GBHS WAZIR ABAD,KOHLU,KOHLU,kohlu,URYANI,WAZEER ABAD,Boys,High,Higher Secondary,41,Yes,Satisfactory ,No,69.32388833,29.92317333,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2962,GBPS UMAR ABAD,MASTUNG,MASTUNG,MASTUNG,KANAK,KILLI UMAR ABAD,Boys,Primary,Middle,158,Yes,Need Repair,No,66.77608047,30.10965578,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2967,GBPS SHALI ABAD,MASTUNG,MASTUNG,MASTUNG,KANAK,KILLI SHALI ABAD,Boys,Primary,Middle,119,Yes,Need Repair,No,66.74407094,30.13037174,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
2985,GBPS KAFTARI,MASTUNG,KIRDGAP,KIRDGAP,SORO,KAFTARI KILLI SHARBAT,Boys,Primary,Middle,88,Yes,Need Repair,No,66.36234713,29.60296098,0,2,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2835,GBPS BABKANI,MASTUNG,MASTUNG,MASTUNG,KANAK,KILLI BABKANI,Boys,Primary,Middle,76,Yes,Need Repair,No,66.74959279,29.95721124,0,3,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2955,GBPS YAR MUHAMMAD DOLLAY,MASTUNG,MASTUNG,MASTUNG,KANAK,KILLI YAR MOHAMMAD DOLLAY,Boys,Primary,Middle,72,Yes,Satisfactory ,No,66.73887446,30.02456246,0,3,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
15522,GGPS SUNGUR/PIRANGABAD,MASTUNG,MASTUNG,MASTUNG,MASTUNG-II,SUNGUR/PIRANGABAD,Girls,Primary,Middle,70,Yes,Satisfactory ,No,66.91104435,30.03063001,0,2,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
15806,GBPS KILLI MEHMOOD ABAD JALAB DASHT GADA,MASTUNG,DASHT SPEZAND,Spezand DASHT,SPEZAND,KILLI MEHMOOD ABAD,Boys,Primary,Middle,70,Yes,,No,67.04625131,29.96027252,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
16753,GGPS KILLI RAIS ABDUL MAJEED SUNGGUR,MASTUNG,MASTUNG,DASHT,MASTUNG-I,KILLI RAIS ABDUL MAJEED,Girls,Primary,Middle,70,Yes,,No,66.91292829,30.03026801,0,3,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2925,GBPS UZ-GHARI,MASTUNG,MASTUNG,MASTUNG,SHEIKH WASIL,KILLI UZGHARI,Co-Education,Primary,Middle,69,Yes,Satisfactory ,No,66.79875527,29.91048259,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
2970,GBPS RODENI,MASTUNG,KIRDGAP,KIRDGAP,KIRDGAP,KILLI RODINI,Boys,Primary,Middle,65,Yes,Need Repair,No,66.42946443,29.76523352,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
2918,GBPS RAZA MUHAMMED,MASTUNG,MASTUNG,MASTUNG,SHEIKH WASIL,RAZA MUHAMMAD NOZA,Boys,Primary,Middle,63,Yes,Need Repair,No,66.75702441,29.93105394,0,5,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
17767,GPS MOZAH KHAK E MOUSH DASHT PRINGABAD,MASTUNG,MASTUNG,MASTUNG,SORGAZ,MOZAH KHAK E MOUSH DASHT PRINGABAD,Girls,Primary,Middle,61,Yes,Satisfactory ,No,66.89789081,29.89343667,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
3027,GBPS REKI PUSHT,MASTUNG,DASHT SPEZAND,0,ISPLINJI,KILLI MIR HASAN (REKI PUSHT),Boys,Primary,Middle,59,Yes,,No,67.03307208,29.81364671,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
9442,GBPS KAFTAREE KOHNA,MASTUNG,KIRDGAP,KIRDGAP,SORO,KAFTAREE KOHNA,Boys,Primary,Middle,59,Yes,Satisfactory ,No,66.37645357,29.59490702,0,3,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2840,GBPS KHALI KANAK,MASTUNG,MASTUNG,MASTUNG,KANAK,KILLI KHALI KANAK,Boys,Primary,Middle,54,Yes,Need Repair,No,66.70941496,29.94381516,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2965,GBPS HAZARGANJI,MASTUNG,DASHT SPEZAND,DASHT SPEZAND,SPEZAND,HAZAR GANGI DASHT,Boys,Primary,Middle,53,Yes,Need Repair,Yes,66.86799158,30.00474716,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
8607,GBMIDS KILLI BARAN,MASTUNG,MASTUNG,KHAD KOCHA,KHAD KOCHA,KILLI BARAN KHAD KOCHA,Boys,Middle,High,195,Yes,Satisfactory ,No,66.77630861,29.6821043,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:23
2952,GBMIDS UMAR DHOR,MASTUNG,DASHT SPEZAND,DASHT,ISPLINJI,UMAR DHOR DASHT,Boys,Middle,High,152,Yes,Need Repair,No,66.98663183,29.82276025,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:23
3033,GBMIDS MIAN GHUNDI,MASTUNG,DASHT SPEZAND,DASHT,SPEZAND,KILLI HASSNI MAIN GHUNDI,Boys,Middle,High,125,Yes,Need Repair,Yes,66.95669987,30.01794898,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2950,GBMIDS KILLI JUMA KHAN DASHT,MASTUNG,DASHT SPEZAND,DASHT SPEZAND,SPEZAND,KILLI JUMA KHAN DASHT,Boys,Middle,High,104,Yes,Need Repair,No,67.09528077,29.9209672,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
14605,GBMIDS JAMIA MUHAMMADIA ISPLANJI,MASTUNG,DASHT SPEZAND,DASHT,ISPLINJI,ISPLANJI DASHT,Boys,Middle,High,102,Yes,Satisfactory ,No,67.04195085,29.62564515,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:23
3026,GBMIDS SIAH PUSHT,MASTUNG,DASHT SPEZAND,ASIM ABAD /SPEZAND,ISPLINJI,KILLI SIAH PUSHT DASHT,Boys,Middle,High,90,Yes,Need Repair,No,67.05119502,29.88441174,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:23
10471,GGMIDS JALAB GANDAN,MASTUNG,DASHT SPEZAND,DASHT,SPEZAND,JALAB GONDAN,Girls,Middle,High,70,Yes,Need Repair,No,67.10922724,29.92753392,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
14548,GGMIDS TAKRI MUHAMMED SHARIF DASHT,MASTUNG,DASHT SPEZAND,DASHT SPEZAND,SPEZAND,MUHAMMED SHARIF DASHT,Girls,Middle,High,70,Yes,Satisfactory ,No,66.9421804,29.93633371,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
3011,GBMIDS ZAREEN WAL SHIREEN AAB,MASTUNG,MASTUNG,KHADKOCHA,GHULAM PRAINZ,ZAREEN WAL SHIREEN AAB,Boys,Middle,High,69,Yes,Need Repair,No,66.6543252,29.70125996,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
3010,GBMIDS KANETI SHEEREN AAB,MASTUNG,MASTUNG,KHADKOCHA,GHULAM PRAINZ,KANETI SHEERNAB,Boys,Middle,High,60,Yes,Satisfactory ,No,66.6396382,29.67771697,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
3087,GBMIDS KUMBELA,MASTUNG,DASHT SPEZAND,SPEZAND,SPEZAND,KUMBELA,Boys,Middle,High,58,Yes,Need Repair,No,66.94587448,29.9377911,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
15414,GGMIDS MUHAMMAD ZAI TALAKH KAVI,MASTUNG,DASHT SPEZAND,MASTUNG,SPEZAND,MUHAMMAD ZAI TALAKH KAVI,Girls,Middle,High,55,Yes,,No,66.9813292,29.67247472,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:23
9745,GGMIDS DASHT JAHNGEER,MASTUNG,DASHT SPEZAND,DASHT,SPEZAND,DASHT JAHANGIR,Girls,Middle,High,35,Yes,Need Repair,No,66.9613701,30.02138376,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
3063,GBMIDS ANJEERI,MASTUNG,MASTUNG,KHAD KOOCHA,KHAD KOCHA,KILLI TAJ MUHAMMAD ANJEERI,Boys,Middle,High,33,Yes,Satisfactory ,No,66.70847347,29.60943684,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:23
2869,GBHS WALI KHAN,MASTUNG,MASTUNG,MASTUNG,SORGAZ,WALI KHAN MASTUNG ROAD,Boys,High,Higher Secondary,464,Yes,Need Repair,Yes,66.83765357,29.87724169,0,2,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2850,GBHS NAWAB GHOUS BAKHSH REISANI KANAK,MASTUNG,MASTUNG,MASTUNG,KANAK,KILLI NAWAB REISANI KANAK,Boys,High,Higher Secondary,394,Yes,Need Repair,Yes,66.74590078,29.96244802,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2884,GGHS ISHKANA,MASTUNG,MASTUNG,MASTUNG,MASTUNG-I,KILLI ISHKANA,Girls,High,Higher Secondary,343,Yes,Satisfactory ,Yes,66.86418589,29.80876772,0,7,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2893,GGHS KANAK,MASTUNG,MASTUNG,MASTUNG,KANAK,KILLI RAISANI KANAK,Girls,High,Higher Secondary,340,Yes,Satisfactory ,Yes,66.74736586,29.96235994,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2968,GBHS BASHAM,MASTUNG,MASTUNG,MASTUNG,KANAK,BASHAM DOLY,Boys,High,Higher Secondary,319,Yes,Need Repair,Yes,66.75705944,30.07475057,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
2995,GBHS PASAND KHAN ,MASTUNG,KIRDGAP,KIRDGAP,SORO,KILLI PASAND KHAN,Boys,High,Higher Secondary,315,Yes,Need Repair,No,66.39112548,29.6389725,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2880,GGHS KARAIZ NOTH,MASTUNG,MASTUNG,MASTUNG,KAREZ NOTH,KARIAZ NOTH,Girls,High,Higher Secondary,313,Yes,Satisfactory ,Yes,66.81210335,29.81599223,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
2892,GBHS BABRI,MASTUNG,MASTUNG,MASTUNG,SHEIKH WASIL,BABRI,Boys,High,Higher Secondary,276,Yes,Need Repair,Yes,66.71231102,29.90603788,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
3092,GBHS DINAR KHAN,MASTUNG,DASHT SPEZAND,DASHT,SPEZAND,KILLI DINAR KHAN,Boys,High,Higher Secondary,242,Yes,Satisfactory ,Yes,66.96323383,29.88813648,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
10466,GGHS KILLI KHURASANI,MASTUNG,KIRDGAP,KIRDGAP,SORO,KILLI KHURASANI,Girls,High,Higher Secondary,221,Yes,Need Repair,No,66.39193811,29.63059147,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2997,GGHS KIRDGAP,MASTUNG,KIRDGAP,KIRDGAP,KIRDGAP,KIRDGAP,Girls,High,Higher Secondary,210,Yes,Satisfactory ,Yes,66.45751778,29.73182813,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
9746,GGHS  ABAD,MASTUNG,MASTUNG,MASTUNG,GHULAM PRAINZ,KILLI JADEED ABAD,Girls,High,Higher Secondary,194,Yes,Need Repair,No,66.64698788,29.8960791,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
2986,GBHS MALL SARPARA,MASTUNG,KIRDGAP,KIRDGAP,SORO,KILLI MALL SARPARA,Boys,High,Higher Secondary,194,Yes,Need Repair,No,66.36046697,29.4921322,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
12305,GGHS GUL MUHAMMAD BANGULZAI,MASTUNG,DASHT SPEZAND,DASHT,SPEZAND,GUL MUHAMMAD SAKOZAI,Girls,High,Higher Secondary,183,Yes,Satisfactory ,No,66.961772,29.90589982,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2998,GBHS DRINGARH,MASTUNG,MASTUNG,MASTUNG,SHEIKH WASIL,DRINGARH,Boys,High,Higher Secondary,161,Yes,Need Repair,Yes,66.74800442,29.90550524,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2890,GGHS  DRINGERH,MASTUNG,MASTUNG,MASTUNG,SHEIKH WASIL,DRINGERH,Girls,High,Higher Secondary,156,Yes,Need Repair,Yes,66.74716621,29.90194361,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2966,GBHS CHILTAN ANARI,MASTUNG,DASHT SPEZAND,DASHT,SPEZAND,KILLI HAJI NOUROZ KHAN,Boys,High,Higher Secondary,129,Yes,Need Repair,No,66.9059205,29.99802436,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
2894,GBHS SAR NOZA,MASTUNG,MASTUNG,MASTUNG,KANAK,SAR NOZA,Boys,High,Higher Secondary,119,Yes,Satisfactory ,No,66.77568956,29.92536193,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
